#START
2014 10 19 00 00 00 1.897383e-03 1.167049e-03 6.468659e-04 4.603182e-04 3.335225e-04 1.844307e-04 1.341980e-04 1.148480e-04 2.373397e-04 6.986691e-05 1.813683e-04 4.123510e-03 1.247074e-04 6.242179e-05 6.126830e-05 2.752990e-05 6.236065e-05 7.096547e-05 3.447143e-05 8.507681e-05 8.223258e-05 1.067013e-04 7.115630e-05 1.179269e-05 1.375809e-05 1.052685e-05 1.132486e-05 8.003202e-06 7.548442e-06 7.837949e-06 1.584859e-05 3.372201e-05 1.713431e-05 8.512384e-06 3.843360e-05 1.729258e-05 3.145691e-05 3.925030e-05 1.149893e-05 3.329286e-05 3.855962e-05 5.164138e-05 1.062706e-04 2.965837e-04 2.965837e-04 7.696902e-05 6.663743e-05 7.498742e-05 2.827812e-04 3.780797e-04 6.922426e-05 2.245773e-04 5.158765e-05 2.807105e-05 4.056642e-05 4.695059e-05 1.883049e-06 9.415246e-07 4.707623e-07 
2014 10 20 00 00 00 1.894404e-03 1.164930e-03 6.454632e-04 4.592852e-04 3.325410e-04 1.840453e-04 1.337594e-04 1.143304e-04 2.358799e-04 6.944754e-05 1.799430e-04 4.089728e-03 1.241256e-04 6.196188e-05 6.076404e-05 2.789841e-05 6.186183e-05 7.035053e-05 3.442456e-05 8.821093e-05 8.177056e-05 1.056958e-04 7.193172e-05 1.172496e-05 1.369882e-05 1.046794e-05 1.153660e-05 8.231513e-06 7.673127e-06 8.039581e-06 1.621103e-05 3.474564e-05 1.808081e-05 8.799617e-06 3.802224e-05 1.767654e-05 3.225623e-05 4.125829e-05 1.191181e-05 3.537967e-05 4.110525e-05 5.569645e-05 1.151849e-04 2.937218e-04 2.937218e-04 8.294247e-05 7.322765e-05 7.998932e-05 3.027247e-04 4.014100e-04 7.358742e-05 2.407396e-04 5.572705e-05 3.041908e-05 4.426282e-05 5.133820e-05 2.061135e-06 1.030567e-06 5.152837e-07 
2014 10 21 00 00 00 1.884670e-03 1.158218e-03 6.411923e-04 4.561511e-04 3.297032e-04 1.828598e-04 1.325180e-04 1.129252e-04 2.320626e-04 6.834827e-05 1.762812e-04 4.003211e-03 1.225543e-04 6.077569e-05 5.947147e-05 2.659889e-05 6.057499e-05 6.877114e-05 3.341319e-05 8.236982e-05 7.946510e-05 1.030981e-04 6.924219e-05 1.154690e-05 1.353068e-05 1.030743e-05 1.115093e-05 7.815958e-06 7.453425e-06 7.674127e-06 1.538891e-05 3.283026e-05 1.627591e-05 8.264345e-06 3.696445e-05 1.697710e-05 3.000661e-05 3.708352e-05 1.114184e-05 3.139769e-05 3.626351e-05 4.796953e-05 9.817505e-05 2.865055e-04 2.865055e-04 7.153231e-05 6.057187e-05 7.046413e-05 2.646626e-04 3.571024e-04 6.528795e-05 2.102827e-04 4.835486e-05 2.623381e-05 3.766355e-05 4.350139e-05 1.742986e-06 8.714931e-07 4.357466e-07 
2014 10 22 00 00 00 1.877593e-03 1.153307e-03 6.380458e-04 4.538389e-04 3.275912e-04 1.819875e-04 1.315916e-04 1.118684e-04 2.291751e-04 6.751708e-05 1.735011e-04 3.937490e-03 1.213717e-04 5.987593e-05 5.848952e-05 2.623226e-05 5.959767e-05 6.757041e-05 3.289211e-05 8.176611e-05 7.802116e-05 1.011208e-04 6.848726e-05 1.141237e-05 1.340420e-05 1.018613e-05 1.111413e-05 7.775860e-06 7.434584e-06 7.639378e-06 1.524839e-05 3.263103e-05 1.607750e-05 8.209125e-06 3.615822e-05 1.690993e-05 2.948877e-05 3.649517e-05 1.106217e-05 3.095873e-05 3.573357e-05 4.711890e-05 9.629550e-05 2.810135e-04 2.810135e-04 7.026916e-05 5.915121e-05 6.941846e-05 2.604606e-04 3.522729e-04 6.437972e-05 2.071872e-04 4.789172e-05 2.596975e-05 3.724370e-05 4.300166e-05 1.722677e-06 8.613386e-07 4.306693e-07 
2014 10 23 00 00 00 1.896748e-03 1.166201e-03 6.460192e-04 4.596643e-04 3.326657e-04 1.842150e-04 1.337774e-04 1.142524e-04 2.354468e-04 6.932713e-05 1.794072e-04 4.076610e-03 1.240266e-04 6.179745e-05 6.056848e-05 2.458250e-05 6.167573e-05 7.010827e-05 3.302760e-05 6.813903e-05 7.985366e-05 1.052945e-04 6.509397e-05 1.170656e-05 1.369500e-05 1.045562e-05 1.021085e-05 6.801321e-06 6.916056e-06 6.781658e-06 1.366750e-05 2.816830e-05 1.188727e-05 6.960515e-06 3.784744e-05 1.527096e-05 2.588937e-05 2.757161e-05 9.266215e-06 2.171448e-05 2.448428e-05 2.917145e-05 5.679739e-05 2.924665e-04 2.924665e-04 4.378196e-05 2.980446e-05 4.729380e-05 1.720930e-04 2.492989e-04 4.509799e-05 1.352023e-04 2.911800e-05 1.531369e-05 2.044729e-05 2.305743e-05 9.130450e-07 4.565225e-07 2.282613e-07 
2014 10 24 00 00 00 1.866129e-03 1.145312e-03 6.328967e-04 4.500510e-04 3.241080e-04 1.805614e-04 1.300606e-04 1.101116e-04 2.243553e-04 6.613008e-05 1.688480e-04 3.827448e-03 1.194048e-04 5.837098e-05 5.684522e-05 2.546632e-05 5.796143e-05 6.555859e-05 3.195907e-05 7.982208e-05 7.552446e-05 9.780492e-05 6.691203e-05 1.118801e-05 1.319386e-05 9.983713e-06 1.099206e-05 7.642281e-06 7.368447e-06 7.522907e-06 1.489564e-05 3.199373e-05 1.545678e-05 8.031366e-06 3.480473e-05 1.668685e-05 2.832674e-05 3.487192e-05 1.080588e-05 2.958604e-05 3.406924e-05 4.445247e-05 9.041323e-05 2.718055e-04 2.718055e-04 6.632193e-05 5.473878e-05 6.613951e-05 2.473188e-04 3.370797e-04 6.152813e-05 1.969749e-04 4.574696e-05 2.475012e-05 3.531446e-05 4.070860e-05 1.629548e-06 8.147742e-07 4.073871e-07 
2014 10 25 00 00 00 1.902867e-03 1.170139e-03 6.483233e-04 4.613298e-04 3.339992e-04 1.848662e-04 1.343329e-04 1.148030e-04 2.367718e-04 6.971209e-05 1.805819e-04 4.104007e-03 1.246334e-04 6.218540e-05 6.097782e-05 2.471018e-05 6.208890e-05 7.060410e-05 3.323472e-05 6.829346e-05 8.043217e-05 1.061020e-04 6.536740e-05 1.176984e-05 1.376395e-05 1.051496e-05 1.022399e-05 6.820561e-06 6.930269e-06 6.799334e-06 1.371628e-05 2.820435e-05 1.190235e-05 6.973909e-06 3.816675e-05 1.529838e-05 2.603271e-05 2.766793e-05 9.285748e-06 2.175021e-05 2.454606e-05 2.926656e-05 5.699089e-05 2.946319e-04 2.946319e-04 4.389304e-05 2.987964e-05 4.740432e-05 1.724679e-04 2.499039e-04 4.519950e-05 1.354680e-04 2.917433e-05 1.534331e-05 2.048684e-05 2.310203e-05 9.148112e-07 4.574056e-07 2.287028e-07 
2014 10 26 00 00 00 1.909148e-03 1.174292e-03 6.508400e-04 4.631603e-04 3.355474e-04 1.855719e-04 1.349932e-04 1.155015e-04 2.385646e-04 7.023044e-05 1.822413e-04 4.142991e-03 1.254091e-04 6.272761e-05 6.156017e-05 2.487604e-05 6.267185e-05 7.131248e-05 3.352383e-05 6.837979e-05 8.125660e-05 1.072605e-04 6.570287e-05 1.185439e-05 1.384907e-05 1.059229e-05 1.022716e-05 6.832908e-06 6.937606e-06 6.810173e-06 1.376738e-05 2.821292e-05 1.190584e-05 6.980403e-06 3.863239e-05 1.531072e-05 2.622408e-05 2.777157e-05 9.296055e-06 2.176457e-05 2.458320e-05 2.933180e-05 5.712601e-05 2.978114e-04 2.978114e-04 4.396006e-05 2.992484e-05 4.746748e-05 1.726711e-04 2.502587e-04 4.525595e-05 1.355995e-04 2.920179e-05 1.535776e-05 2.050612e-05 2.312377e-05 9.156723e-07 4.578361e-07 2.289181e-07 
2014 10 27 00 00 00 1.905368e-03 1.171617e-03 6.490942e-04 4.618713e-04 3.343421e-04 1.850892e-04 1.344614e-04 1.148828e-04 2.368529e-04 6.973816e-05 1.805779e-04 4.103621e-03 1.247157e-04 6.219053e-05 6.097165e-05 2.472528e-05 6.208586e-05 7.059062e-05 3.324042e-05 6.846874e-05 8.042545e-05 1.060654e-04 6.536969e-05 1.177489e-05 1.377428e-05 1.051996e-05 1.022909e-05 6.846147e-06 6.944967e-06 6.821653e-06 1.374128e-05 2.821800e-05 1.190784e-05 6.986773e-06 3.814320e-05 1.532246e-05 2.604153e-05 2.769768e-05 9.306476e-06 2.177754e-05 2.462233e-05 2.940293e-05 5.727399e-05 2.945109e-04 2.945109e-04 4.403071e-05 2.997243e-05 4.753301e-05 1.728784e-04 2.506297e-04 4.531402e-05 1.357295e-04 2.922877e-05 1.537195e-05 2.052507e-05 2.314514e-05 9.165183e-07 4.582591e-07 2.291296e-07 
2014 10 28 00 00 00 1.904072e-03 1.170629e-03 6.484030e-04 4.613542e-04 3.338194e-04 1.849004e-04 1.342255e-04 1.145915e-04 2.360143e-04 6.949764e-05 1.797431e-04 4.083793e-03 1.243877e-04 6.192254e-05 6.067511e-05 2.465332e-05 6.179124e-05 7.022533e-05 3.309985e-05 6.855717e-05 8.000732e-05 1.054566e-04 6.520042e-05 1.173625e-05 1.373911e-05 1.048479e-05 1.023066e-05 6.859437e-06 6.952237e-06 6.833144e-06 1.373451e-05 2.822212e-05 1.190942e-05 6.993025e-06 3.789193e-05 1.533389e-05 2.595199e-05 2.766751e-05 9.316787e-06 2.178998e-05 2.466143e-05 2.947463e-05 5.742328e-05 2.928283e-04 2.928283e-04 4.410136e-05 3.002001e-05 4.759827e-05 1.730841e-04 2.509999e-04 4.537173e-05 1.358574e-04 2.925528e-05 1.538588e-05 2.054368e-05 2.316613e-05 9.173495e-07 4.586747e-07 2.293374e-07 
